MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,TARGET
12.0,1000000.0,M,F,601296.0,2.0,TYPE-B,51.0,3.0,SEMI-ANNUAL,1,1.6630744259067083,793,2011,10,31,102561.0,1
12.0,100000.0,M,M,1849992.0,1.0,TYPE-B,41.0,1.0,ANNUAL,1,0.05405428780232563,1007,2011,3,31,82451.0,0
19.0,100000.0,S,M,699996.0,1.0,TYPE-B,76.0,0.0,ANNUAL,1,0.1428579591883382,1455,2010,1,7,152760.0,0
27.0,100000.0,M,M,350004.0,5.0,TYPE-B,25.0,2.0,ANNUAL,1,0.28571102044548063,1462,2009,12,31,50225.0,0
74.0,200000.19,S,M,1200000.0,1.0,TYPE-A,28.0,0.0,ANNUAL,2,0.166666825,855,2011,8,30,56308.0,0
22.0,125000.0,M,M,1500000.0,5.0,TYPE-B,46.0,2.0,ANNUAL,0,0.08333333333333333,1650,2009,6,26,92414.0,1
12.0,100000.0,M,F,399996.0,2.0,TYPE-B,45.0,3.0,ANNUAL,1,0.25000250002500024,672,2012,2,29,90540.0,1
50.0,102100.0,M,M,1500000.0,1.0,TYPE-B,45.0,2.0,ANNUAL,1,0.06806666666666666,1409,2010,2,22,90450.0,1
17.0,124117.44,M,F,300000.0,1.0,TYPE-A,51.0,3.0,MONTHLY,3,0.4137248,520,2012,7,30,102612.0,0
19.0,300000.0,S,F,150000.0,1.0,TYPE-B,65.0,0.0,ANNUAL,3,2.0,1499,2009,11,24,130585.0,0
22.0,103090.03,Unknown,M,450000.0,2.0,TYPE-A,42.0,3.0,ANNUAL,2,0.22908895555555556,366,2012,12,31,84504.0,0
48.0,100000.0,M,M,300000.0,1.0,TYPE-B,47.0,1.0,ANNUAL,0,0.3333333333333333,1372,2010,3,31,94470.0,0
17.0,100000.0,M,M,500004.0,1.0,TYPE-B,48.0,1.0,ANNUAL,1,0.1999984000127999,1951,2008,8,29,96384.0,0
17.0,199981.81,M,F,399996.0,1.0,TYPE-A,39.0,3.0,ANNUAL,1,0.49995952459524595,824,2011,9,30,78429.0,0
17.0,120549.96,M,M,699996.0,2.0,TYPE-A,46.0,1.0,MONTHLY,3,0.17221521265835807,558,2012,6,22,92552.0,0
17.0,149800.0,S,M,279996.0,5.0,TYPE-B,26.0,0.0,SEMI-ANNUAL,0,0.5350076429663281,1983,2008,7,28,52208.0,1
19.0,346999.17,Unknown,M,199992.0,2.0,TYPE-A,67.0,0.0,ANNUAL,1,1.7350652526101042,124,2013,8,30,134871.0,0
17.0,141839.8,M,M,379992.0,1.0,TYPE-A,51.0,1.0,QUARTERLY,3,0.37327048990505063,534,2012,7,16,102612.0,0
22.0,100000.46,M,F,349992.0,2.0,TYPE-A,28.0,1.0,ANNUAL,1,0.28572213079156095,307,2013,2,28,56364.0,0
41.0,285020.0,M,M,500004.0,1.0,TYPE-B,54.0,3.0,ANNUAL,3,0.5700354397164823,1394,2010,3,9,108540.0,1
22.0,200008.99,Unknown,Unknown,549996.0,1.0,TYPE-B,54.0,0.0,ANNUAL,0,0.36365535385711895,1524,2009,10,30,108486.0,0
22.0,103090.01,M,M,1999992.0,1.0,TYPE-A,50.0,2.0,ANNUAL,1,0.05154521118084472,62,2013,10,31,100650.0,0
12.0,571449.99,M,F,753768.0,2.0,TYPE-B,70.0,3.0,ANNUAL,1,0.7581245024994427,644,2012,3,28,140840.0,1
37.0,100000.0,M,M,500004.0,1.0,TYPE-B,58.0,2.0,ANNUAL,0,0.1999984000127999,1281,2010,6,30,116580.0,0
56.0,100000.0,S,F,249996.0,1.0,TYPE-B,26.0,0.0,ANNUAL,1,0.4000064001024016,1623,2009,7,23,52234.0,1
22.0,124968.2,M,M,199992.0,2.0,TYPE-A,58.0,3.0,SEMI-ANNUAL,0,0.6248659946397855,78,2013,10,15,116754.0,0
22.0,124999.98,M,M,500004.0,1.0,TYPE-B,28.0,1.0,ANNUAL,0,0.24999796001631985,2120,2008,3,13,56224.0,0
44.0,500000.0,M,M,1500000.0,1.0,TYPE-B,41.0,3.0,ANNUAL,0,0.3333333333333333,2134,2008,2,28,82328.0,0
27.0,100000.0,M,M,399996.0,1.0,TYPE-B,38.0,3.0,ANNUAL,1,0.25000250002500024,1416,2010,2,15,76380.0,0
17.0,107213.78,M,M,549996.0,6.0,TYPE-A,62.0,3.0,SEMI-ANNUAL,2,0.19493556316773214,104,2013,9,19,124806.0,0
12.0,200000.0,Unknown,M,549996.0,1.0,TYPE-B,59.0,0.0,ANNUAL,2,0.3636390082836966,1150,2010,11,8,118590.0,0
27.0,100000.0,M,M,600000.0,1.0,TYPE-B,27.0,2.0,ANNUAL,0,0.16666666666666666,1435,2010,1,27,54270.0,0
17.0,199983.53,M,F,1099992.0,2.0,TYPE-A,60.0,3.0,ANNUAL,2,0.18180453130568222,672,2012,2,29,120720.0,0
26.0,100000.0,M,M,341508.0,1.0,TYPE-B,69.0,2.0,ANNUAL,1,0.29281890907387237,1381,2010,3,22,138690.0,0
27.0,600000.0,S,M,2400000.0,1.0,TYPE-B,22.0,0.0,ANNUAL,1,0.25,1372,2010,3,31,44220.0,0
49.0,100000.0,M,M,699996.0,1.0,TYPE-B,45.0,3.0,ANNUAL,0,0.1428579591883382,1220,2010,8,30,90450.0,0
22.0,206180.4,Unknown,M,999996.0,1.0,TYPE-A,60.0,2.0,SEMI-ANNUAL,3,0.2061812247248989,79,2013,10,14,120780.0,0
12.0,500000.0,Unknown,M,549996.0,6.0,TYPE-B,63.0,0.0,ANNUAL,1,0.9090975207092415,642,2012,3,30,126756.0,1
12.0,100000.0,Unknown,M,549996.0,6.0,TYPE-B,79.0,3.0,ANNUAL,0,0.1818195041418483,1057,2011,2,9,158869.0,0
12.0,100000.0,M,M,251148.0,1.0,TYPE-B,36.0,3.0,SEMI-ANNUAL,1,0.39817159603102553,1090,2011,1,7,72396.0,1
14.0,150000.0,M,M,399996.0,1.0,TYPE-B,70.0,1.0,MONTHLY,3,0.37500375003750036,1524,2009,10,30,140630.0,0
77.0,117673.6,Unknown,M,399996.0,1.0,TYPE-A,53.0,0.0,ANNUAL,3,0.2941869418694187,793,2011,10,31,106583.0,1
51.0,100000.0,M,M,480000.0,1.0,TYPE-B,43.0,1.0,ANNUAL,3,0.20833333333333334,1219,2010,8,31,86430.0,0
12.0,100000.0,M,M,750000.0,1.0,TYPE-B,38.0,3.0,SEMI-ANNUAL,1,0.13333333333333333,1135,2010,11,23,76380.0,0
12.0,1000000.0,S,M,1299996.0,2.0,TYPE-B,29.0,0.0,SEMI-ANNUAL,0,0.7692331361019572,645,2012,3,27,58348.0,1
22.0,122742.36,M,F,864000.0,1.0,TYPE-A,35.0,2.0,SEMI-ANNUAL,3,0.14206291666666668,93,2013,9,30,70455.0,0
17.0,150000.11,Unknown,M,1399992.0,1.0,TYPE-A,48.0,0.0,ANNUAL,1,0.1071435479631312,370,2012,12,27,96576.0,0
30.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,64.0,3.0,ANNUAL,0,0.1818195041418483,2063,2008,5,9,128512.0,0
25.0,600000.0,M,M,6000000.0,1.0,TYPE-B,59.0,1.0,MONTHLY,0,0.1,1539,2009,10,15,118531.0,1
12.0,250000.0,M,F,350004.0,1.0,TYPE-B,45.0,1.0,ANNUAL,1,0.7142775511137015,1043,2011,2,23,90495.0,1
17.0,123707.88,S,F,799992.0,1.0,TYPE-A,39.0,0.0,MONTHLY,3,0.15463639636396365,128,2013,8,26,78507.0,0
17.0,100000.0,S,F,450000.0,1.0,TYPE-B,28.0,0.0,SEMI-ANNUAL,0,0.2222222222222222,1462,2009,12,31,56252.0,1
12.0,120000.0,M,M,3600000.0,1.0,TYPE-B,28.0,1.0,QUARTERLY,0,0.03333333333333333,2487,2007,3,12,56196.0,1
12.0,100000.0,M,F,320004.0,1.0,TYPE-B,49.0,1.0,ANNUAL,0,0.31249609379882753,1372,2010,3,31,98490.0,0
12.0,499999.99,M,M,999996.0,1.0,TYPE-B,49.0,1.0,ANNUAL,2,0.50000199000796,679,2012,2,22,98588.0,1
77.0,110000.08,Unknown,M,499992.0,1.0,TYPE-A,63.0,0.0,ANNUAL,2,0.22000368005888093,140,2013,8,14,126819.0,0
22.0,100000.0,M,F,350004.0,1.0,TYPE-B,36.0,2.0,SEMI-ANNUAL,1,0.28571102044548063,1178,2010,10,11,72360.0,1
34.0,150000.0,M,M,300000.0,1.0,TYPE-B,60.0,2.0,ANNUAL,1,0.5,1234,2010,8,16,120600.0,1
17.0,123703.56,M,F,549996.0,4.0,TYPE-A,45.0,1.0,MONTHLY,3,0.2249171993978138,177,2013,7,8,90585.0,0
12.0,100000.0,M,M,13235328.0,1.0,TYPE-B,36.0,1.0,ANNUAL,0,0.007555536213382849,1017,2011,3,21,72396.0,0
66.0,127445.25,D,M,500004.0,1.0,TYPE-A,39.0,0.0,ANNUAL,2,0.2548884608923129,1069,2011,1,28,78429.0,0
22.0,100005.0,M,M,1200000.0,1.0,TYPE-B,52.0,1.0,ANNUAL,0,0.0833375,1483,2009,12,10,104468.0,1
12.0,100000.0,M,M,339996.0,2.0,TYPE-B,42.0,3.0,ANNUAL,2,0.2941211073071448,646,2012,3,26,84504.0,1
14.0,172000.0,M,M,720000.0,1.0,TYPE-B,71.0,3.0,ANNUAL,2,0.2388888888888889,1650,2009,6,26,142639.0,0
12.0,100000.0,M,M,499992.0,2.0,TYPE-B,28.0,1.0,SEMI-ANNUAL,0,0.2000032000512008,397,2012,11,30,56336.0,1
92.0,270167.2,Unknown,F,1874736.0,2.0,TYPE-A,45.0,0.0,ANNUAL,1,0.1441094639458569,642,2012,3,30,90540.0,0
17.0,125154.99,M,M,600000.0,2.0,TYPE-A,61.0,2.0,ANNUAL,3,0.20859165000000002,85,2013,10,8,122793.0,0
22.0,100005.0,M,M,999996.0,1.0,TYPE-B,40.0,3.0,ANNUAL,0,0.10000540002160009,1517,2009,11,6,80360.0,0
26.0,360002.88,M,M,699996.0,1.0,TYPE-B,58.0,2.0,MONTHLY,3,0.5142927673872422,1860,2008,11,28,116464.0,0
30.0,200000.0,M,F,500004.0,1.0,TYPE-B,55.0,3.0,SEMI-ANNUAL,3,0.3999968000255998,1737,2009,3,31,110495.0,0
78.0,118212.48,Unknown,F,843024.0,1.0,TYPE-A,55.0,0.0,MONTHLY,0,0.14022433525024197,513,2012,8,6,110660.0,0
52.0,240001.92,M,M,579996.0,1.0,TYPE-B,30.0,2.0,MONTHLY,0,0.41379926758115576,1839,2008,12,19,60240.0,1
12.0,100000.0,M,M,769992.0,1.0,TYPE-B,39.0,2.0,SEMI-ANNUAL,1,0.1298714791841993,1595,2009,8,20,78351.0,0
17.0,100000.0,M,M,549996.0,6.0,TYPE-B,77.0,3.0,ANNUAL,1,0.1818195041418483,1314,2010,5,28,154770.0,0
17.0,123717.84,M,M,900000.0,1.0,TYPE-A,51.0,1.0,MONTHLY,3,0.13746426666666667,154,2013,7,31,102663.0,0
12.0,300000.0,Unknown,F,600000.0,1.0,TYPE-B,47.0,2.0,ANNUAL,0,0.5,874,2011,8,11,94517.0,1
27.0,214101.99,D,F,999996.0,1.0,TYPE-A,36.0,0.0,ANNUAL,3,0.21410284641138563,276,2013,3,31,72468.0,0
32.0,100000.0,M,M,500004.0,1.0,TYPE-B,63.0,3.0,ANNUAL,0,0.1999984000127999,1223,2010,8,27,126630.0,0
17.0,103091.88,M,M,300000.0,2.0,TYPE-A,37.0,2.0,MONTHLY,2,0.3436396,113,2013,9,10,74481.0,1
27.0,118372.32,Unknown,M,2400000.0,5.0,TYPE-A,52.0,0.0,MONTHLY,3,0.049321800000000006,519,2012,7,31,104624.0,0
12.0,100000.0,M,M,399996.0,1.0,TYPE-B,33.0,3.0,ANNUAL,1,0.25000250002500024,1336,2010,5,6,66330.0,0
22.0,154634.84,S,M,399996.0,1.0,TYPE-A,23.0,0.0,SEMI-ANNUAL,3,0.3865909659096591,104,2013,9,19,46299.0,0
86.0,272976.2,Unknown,M,2638860.0,2.0,TYPE-A,47.0,0.0,ANNUAL,1,0.10344474507931456,642,2012,3,30,94564.0,0
61.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,61.0,1.0,ANNUAL,0,0.1818195041418483,1408,2010,2,23,122610.0,0
22.0,109637.46,Unknown,M,1399992.0,2.0,TYPE-A,45.0,0.0,ANNUAL,3,0.07831291893096533,400,2012,11,27,90540.0,0
12.0,199980.0,S,M,819996.0,1.0,TYPE-B,21.0,0.0,SEMI-ANNUAL,1,0.24387923843530945,1927,2008,9,22,42168.0,1
12.0,100000.0,M,M,1500000.0,1.0,TYPE-B,47.0,1.0,ANNUAL,1,0.06666666666666667,646,2012,3,26,94564.0,0
27.0,300000.0,S,M,950004.0,1.0,TYPE-B,38.0,0.0,ANNUAL,0,0.3157881440499198,1442,2010,1,20,76380.0,0
22.0,100000.0,M,M,3500004.0,1.0,TYPE-B,46.0,3.0,ANNUAL,2,0.028571395918404664,1615,2009,7,31,92414.0,0
99.0,100163.22,Unknown,M,499992.0,2.0,TYPE-A,44.0,0.0,ANNUAL,1,0.2003296452743244,733,2011,12,30,88484.0,0
17.0,105194.39,M,M,600000.0,5.0,TYPE-A,51.0,2.0,ANNUAL,2,0.17532398333333332,292,2013,3,15,102663.0,0
27.0,125000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,13.0,0.0,ANNUAL,1,0.2272743801773104,1437,2010,1,25,26130.0,0
12.0,250000.0,M,M,350004.0,1.0,TYPE-B,42.0,3.0,ANNUAL,1,0.7142775511137015,672,2012,2,29,84504.0,0
12.0,100000.0,S,M,399996.0,1.0,TYPE-B,23.0,0.0,ANNUAL,2,0.25000250002500024,917,2011,6,29,46253.0,0
12.0,325000.0,M,M,879996.0,2.0,TYPE-B,44.0,2.0,ANNUAL,1,0.36931986054482063,678,2012,2,23,88528.0,1
12.0,200000.0,Unknown,F,549996.0,1.0,TYPE-B,44.0,0.0,ANNUAL,2,0.3636390082836966,1129,2010,11,29,88440.0,0
96.0,103696.41,Unknown,M,1699992.0,1.0,TYPE-A,37.0,0.0,ANNUAL,1,0.06099817528553076,310,2013,2,25,74481.0,0
12.0,500000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,61.0,0.0,ANNUAL,0,0.9090975207092415,1829,2008,12,29,122488.0,0
12.0,100000.0,M,M,600000.0,2.0,TYPE-B,46.0,3.0,ANNUAL,1,0.16666666666666666,672,2012,2,29,92552.0,1
69.0,199999.47,M,M,459996.0,2.0,TYPE-A,36.0,1.0,ANNUAL,3,0.4347852372629327,166,2013,7,19,72468.0,0
51.0,150000.0,M,M,450000.0,1.0,TYPE-B,43.0,2.0,ANNUAL,3,0.3333333333333333,1219,2010,8,31,86430.0,0
46.0,100000.0,S,F,549996.0,4.0,TYPE-B,38.0,0.0,ANNUAL,3,0.1818195041418483,1506,2009,11,17,76342.0,0
12.0,250000.0,Unknown,F,549996.0,4.0,TYPE-B,69.0,0.0,ANNUAL,3,0.4545487603546208,672,2012,2,29,138828.0,1
17.0,119995.44,M,M,379992.0,2.0,TYPE-A,41.0,2.0,MONTHLY,3,0.31578412177098464,169,2013,7,16,82533.0,0
12.0,150772.05,W,F,3000000.0,1.0,TYPE-A,37.0,0.0,ANNUAL,1,0.05025735,1107,2010,12,21,74370.0,0
17.0,100000.0,M,M,500004.0,1.0,TYPE-B,48.0,1.0,ANNUAL,1,0.1999984000127999,1437,2010,1,25,96480.0,0
71.0,124700.41,Unknown,M,549996.0,6.0,TYPE-A,63.0,2.0,ANNUAL,2,0.22672966712485182,97,2013,9,26,126819.0,0
20.0,100602.0,M,F,350004.0,1.0,TYPE-B,64.0,1.0,SEMI-ANNUAL,1,0.28743100078856243,1524,2009,10,30,128576.0,1
17.0,105223.0,M,M,2600004.0,1.0,TYPE-B,36.0,3.0,ANNUAL,0,0.04047032235335023,1678,2009,5,29,72324.0,0
17.0,100000.0,M,M,500004.0,1.0,TYPE-B,45.0,2.0,ANNUAL,0,0.1999984000127999,1972,2008,8,8,90360.0,1
12.0,250000.0,M,F,286908.0,2.0,TYPE-B,45.0,1.0,SEMI-ANNUAL,1,0.8713594601753872,366,2012,12,31,90540.0,0
66.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,57.0,1.0,ANNUAL,1,0.1818195041418483,1219,2010,8,31,114570.0,0
12.0,100000.8,Unknown,M,450000.0,2.0,TYPE-B,76.0,0.0,MONTHLY,3,0.222224,771,2011,11,22,152836.0,1
55.0,200272.04,M,M,249996.0,1.0,TYPE-A,50.0,3.0,SEMI-ANNUAL,1,0.8011009776156419,1043,2011,2,23,100550.0,1
12.0,100000.0,S,M,297996.0,1.0,TYPE-B,25.0,0.0,QUARTERLY,1,0.335574974160727,2102,2008,3,31,50200.0,0
27.0,111500.0,M,M,300000.0,1.0,TYPE-B,49.0,1.0,ANNUAL,0,0.37166666666666665,1210,2010,9,9,98490.0,1
17.0,102890.4,W,F,799992.0,2.0,TYPE-A,59.0,0.0,MONTHLY,3,0.1286142861428614,203,2013,6,12,118767.0,0
12.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,66.0,2.0,QUARTERLY,1,0.1818195041418483,1351,2010,4,21,132660.0,0
17.0,157134.93,M,M,4999992.0,1.0,TYPE-A,42.0,1.0,ANNUAL,0,0.031427036283258054,43,2013,11,19,84546.0,0
22.0,107213.64,M,M,999996.0,2.0,TYPE-A,44.0,3.0,SEMI-ANNUAL,0,0.10721406885627542,124,2013,8,30,88572.0,0
12.0,100000.35,M,M,420000.0,1.0,TYPE-A,49.0,1.0,ANNUAL,2,0.23809607142857145,824,2011,9,30,98539.0,1
58.0,100000.0,S,M,500004.0,1.0,TYPE-B,36.0,0.0,ANNUAL,0,0.1999984000127999,1393,2010,3,10,72360.0,0
12.0,119999.88,S,M,450000.0,1.0,TYPE-B,24.0,0.0,MONTHLY,0,0.2666664,2200,2007,12,24,48168.0,1
12.0,175000.0,M,M,499992.0,2.0,TYPE-B,43.0,3.0,ANNUAL,2,0.3500056000896014,345,2013,1,21,86559.0,0
59.0,300100.0,M,M,950004.0,1.0,TYPE-B,36.0,1.0,ANNUAL,0,0.3158934067646031,1405,2010,2,26,72360.0,1
55.0,100515.42,M,M,500004.0,5.0,TYPE-A,50.0,2.0,ANNUAL,1,0.20102923176614587,1052,2011,2,14,100550.0,0
27.0,113269.4,M,M,399996.0,1.0,TYPE-A,46.0,1.0,SEMI-ANNUAL,3,0.28317633176331763,509,2012,8,10,92552.0,0
12.0,199999.99,S,F,600000.0,1.0,TYPE-B,50.0,0.0,ANNUAL,1,0.33333331666666666,741,2011,12,22,100550.0,1
37.0,100000.0,M,M,410004.0,1.0,TYPE-B,47.0,1.0,SEMI-ANNUAL,2,0.24390005951161453,1738,2009,3,30,94423.0,1
12.0,100000.0,M,M,699996.0,1.0,TYPE-B,42.0,1.0,ANNUAL,0,0.1428579591883382,1372,2010,3,31,84420.0,0
12.0,102000.72,S,M,360000.0,1.0,TYPE-B,26.0,0.0,MONTHLY,0,0.28333533333333333,315,2013,2,20,52338.0,1
12.0,180000.0,Unknown,M,1399992.0,2.0,TYPE-B,45.0,2.0,ANNUAL,3,0.1285721632695044,604,2012,5,7,90540.0,1
27.0,100000.0,M,M,849996.0,1.0,TYPE-B,29.0,3.0,ANNUAL,1,0.11764761245935275,1372,2010,3,31,58290.0,0
30.0,100000.0,M,M,399996.0,1.0,TYPE-B,64.0,1.0,ANNUAL,1,0.25000250002500024,1462,2009,12,31,128576.0,0
17.0,121195.32,M,M,780000.0,1.0,TYPE-A,34.0,2.0,MONTHLY,3,0.1553786153846154,316,2013,2,19,68442.0,0
22.0,100000.0,M,M,219996.0,1.0,TYPE-B,26.0,1.0,ANNUAL,0,0.45455371915853016,1738,2009,3,30,52234.0,1
85.0,253748.06,Unknown,F,549996.0,1.0,TYPE-A,39.0,0.0,ANNUAL,1,0.46136346446155974,1115,2010,12,13,78390.0,1
17.0,199998.64,Unknown,F,474996.0,2.0,TYPE-A,73.0,1.0,ANNUAL,3,0.42105331413317165,42,2013,11,20,146949.0,0
22.0,100000.0,M,F,1299996.0,1.0,TYPE-B,35.0,2.0,ANNUAL,1,0.07692331361019572,1219,2010,8,31,70350.0,0
12.0,100000.0,M,M,650004.0,1.0,TYPE-B,30.0,2.0,SEMI-ANNUAL,1,0.1538452071064178,1254,2010,7,27,60300.0,1
63.0,100000.0,M,M,300000.0,1.0,TYPE-B,30.0,3.0,SEMI-ANNUAL,0,0.3333333333333333,1372,2010,3,31,60300.0,0
32.0,203032.98,M,M,949992.0,1.0,TYPE-A,36.0,1.0,ANNUAL,2,0.21372072606927217,646,2012,3,26,72432.0,0
94.0,116999.56,Unknown,M,499992.0,1.0,TYPE-A,71.0,0.0,ANNUAL,1,0.23400286404582474,923,2011,6,23,142781.0,1
41.0,150000.0,M,F,650004.0,1.0,TYPE-B,44.0,3.0,ANNUAL,1,0.2307678106596267,1568,2009,9,16,88396.0,0
12.0,200000.0,Unknown,F,6999996.0,2.0,TYPE-B,60.0,2.0,ANNUAL,0,0.028571444897968513,551,2012,6,29,120720.0,0
12.0,100000.0,M,F,499992.0,2.0,TYPE-B,42.0,1.0,ANNUAL,1,0.2000032000512008,741,2011,12,22,84462.0,1
17.0,146226.72,M,F,399996.0,1.0,TYPE-A,54.0,2.0,MONTHLY,3,0.36557045570455704,412,2012,11,15,108648.0,0
55.0,100000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,70.0,0.0,ANNUAL,0,0.1818195041418483,2011,2008,6,30,140560.0,0
32.0,167807.43,M,M,330000.0,1.0,TYPE-A,28.0,1.0,ANNUAL,0,0.5085073636363636,377,2012,12,20,56336.0,0
22.0,103090.01,M,M,799992.0,1.0,TYPE-A,33.0,2.0,ANNUAL,0,0.12886380113801138,93,2013,9,30,66429.0,0
27.0,150001.2,S,M,300000.0,1.0,TYPE-B,26.0,0.0,MONTHLY,1,0.500004,1219,2010,8,31,52260.0,0
67.0,199999.6,M,M,699996.0,2.0,TYPE-A,37.0,2.0,ANNUAL,1,0.2857153469448397,154,2013,7,31,74481.0,0
23.0,100000.0,M,M,300000.0,1.0,TYPE-B,72.0,3.0,ANNUAL,1,0.3333333333333333,1407,2010,2,24,144720.0,0
38.0,100000.0,M,M,432000.0,1.0,TYPE-B,46.0,1.0,ANNUAL,0,0.23148148148148148,1997,2008,7,14,92368.0,1
12.0,125000.0,Unknown,M,649992.0,2.0,TYPE-B,51.0,0.0,ANNUAL,1,0.19231005920072863,678,2012,2,23,102612.0,1
84.0,197012.72,Unknown,M,549996.0,2.0,TYPE-A,45.0,0.0,ANNUAL,1,0.358207550600368,537,2012,7,13,90540.0,1
12.0,500000.0,Unknown,M,499992.0,1.0,TYPE-B,68.0,1.0,ANNUAL,2,1.0000160002560041,642,2012,3,30,136816.0,1
22.0,100000.53,Unknown,M,549996.0,6.0,TYPE-A,70.0,3.0,ANNUAL,2,0.18182046778522026,159,2013,7,26,140910.0,0
12.0,100000.0,Unknown,F,699996.0,2.0,TYPE-B,75.0,1.0,ANNUAL,0,0.1428579591883382,359,2013,1,7,150975.0,0
12.0,500000.0,S,M,210000.0,1.0,TYPE-B,21.0,0.0,ANNUAL,1,2.380952380952381,1219,2010,8,31,42210.0,1
17.0,120001.92,M,M,499992.0,2.0,TYPE-A,40.0,1.0,MONTHLY,0,0.24000768012288196,488,2012,8,31,80480.0,1
17.0,126000.11,M,M,499992.0,1.0,TYPE-A,63.0,2.0,ANNUAL,0,0.25200425206803306,702,2012,1,30,126756.0,0
12.0,200000.0,M,M,600000.0,1.0,TYPE-B,43.0,1.0,ANNUAL,1,0.3333333333333333,2087,2008,4,15,86344.0,0
91.0,199999.6,Unknown,F,499992.0,2.0,TYPE-A,39.0,0.0,ANNUAL,0,0.40000560008960145,99,2013,9,24,78507.0,0
83.0,104744.74,Unknown,M,825000.0,2.0,TYPE-A,51.0,0.0,ANNUAL,1,0.12696332121212123,93,2013,9,30,102663.0,0
27.0,120000.0,M,M,399996.0,1.0,TYPE-B,58.0,2.0,ANNUAL,1,0.3000030000300003,1206,2010,9,13,116580.0,0
12.0,120003.36,Unknown,M,549996.0,1.0,TYPE-B,57.0,1.0,MONTHLY,1,0.21818951410555712,1148,2010,11,10,114570.0,1
12.0,100000.68,M,M,150000.0,1.0,TYPE-B,51.0,2.0,MONTHLY,0,0.6666711999999999,804,2011,10,20,102561.0,1
50.0,150000.0,M,M,300000.0,1.0,TYPE-B,35.0,3.0,ANNUAL,2,0.5,2105,2008,3,28,70280.0,0
12.0,250000.0,M,F,609876.0,1.0,TYPE-B,47.0,2.0,ANNUAL,0,0.4099193934504719,1615,2009,7,31,94423.0,0
55.0,100000.0,M,M,750000.0,1.0,TYPE-B,27.0,3.0,QUARTERLY,1,0.13333333333333333,1503,2009,11,20,54243.0,1
12.0,100000.0,Unknown,M,799992.0,2.0,TYPE-B,61.0,1.0,ANNUAL,2,0.12500125001250012,544,2012,7,6,122732.0,0
37.0,120000.96,M,F,249996.0,1.0,TYPE-B,47.0,3.0,MONTHLY,0,0.48001152018432297,1666,2009,6,10,94423.0,0
12.0,300000.0,M,F,500004.0,1.0,TYPE-B,46.0,3.0,ANNUAL,1,0.5999952000383997,1372,2010,3,31,92460.0,0
17.0,115572.02,M,M,999996.0,1.0,TYPE-A,53.0,2.0,ANNUAL,3,0.11557248228992917,498,2012,8,21,106636.0,0
12.0,100000.0,M,M,549996.0,1.0,TYPE-B,50.0,2.0,ANNUAL,1,0.1818195041418483,1372,2010,3,31,100500.0,0
12.0,100000.0,Unknown,M,549996.0,1.0,TYPE-B,48.0,0.0,ANNUAL,2,0.1818195041418483,1097,2010,12,31,96480.0,1
32.0,101469.8,M,M,399996.0,5.0,TYPE-A,42.0,2.0,SEMI-ANNUAL,0,0.25367703677036774,279,2013,3,28,84546.0,0
28.0,125000.0,Unknown,Unknown,549996.0,1.0,TYPE-B,63.0,2.0,ANNUAL,1,0.2272743801773104,1498,2009,11,25,126567.0,0
34.0,100000.0,M,F,300000.0,1.0,TYPE-B,60.0,3.0,SEMI-ANNUAL,3,0.3333333333333333,1255,2010,7,26,120600.0,1
12.0,100000.0,M,M,650004.0,1.0,TYPE-B,42.0,2.0,ANNUAL,1,0.1538452071064178,1041,2011,2,25,84462.0,1
12.0,125000.03,M,F,399996.0,2.0,TYPE-B,65.0,1.0,ANNUAL,2,0.31250320003200033,701,2012,1,31,130780.0,1
17.0,150772.28,M,M,999996.0,1.0,TYPE-A,48.0,2.0,ANNUAL,3,0.15077288309153236,1133,2010,11,25,96480.0,1
87.0,100999.77,Unknown,M,699996.0,1.0,TYPE-A,53.0,0.0,ANNUAL,1,0.14428621020691548,216,2013,5,30,106689.0,0
22.0,107213.62,Unknown,M,549996.0,2.0,TYPE-A,50.0,0.0,SEMI-ANNUAL,1,0.1949352722565255,98,2013,9,25,100650.0,0
69.0,100010.0,S,M,699996.0,1.0,TYPE-B,24.0,0.0,ANNUAL,0,0.14287224498425705,1360,2010,4,12,48240.0,0
17.0,186301.44,Unknown,M,549996.0,6.0,TYPE-A,69.0,3.0,MONTHLY,3,0.338732354417123,314,2013,2,21,138897.0,0
17.0,122381.88,M,F,300000.0,2.0,TYPE-A,45.0,1.0,MONTHLY,3,0.4079396,261,2013,4,15,90585.0,0
