MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2
21.0,300000.0,549996.0,6.0,73.0,1.0,0,0.5454585124255449,1253,2010,7,28,146730.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,100000.0,350004.0,1.0,49.0,3.0,1,0.28571102044548063,1737,2009,3,31,98441.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
68.0,100000.0,150000.0,1.0,24.0,0.0,2,0.6666666666666666,1223,2010,8,27,48240.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
12.0,110000.0,499992.0,1.0,61.0,0.0,1,0.2200035200563209,772,2011,11,21,122671.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,549996.0,1.0,67.0,2.0,3,0.1818195041418483,1227,2010,8,23,134670.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,150000.0,3500004.0,1.0,45.0,3.0,0,0.042857093877607,1442,2010,1,20,90450.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.8,500004.0,1.0,47.0,2.0,0,0.2,2079,2008,4,23,94376.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.98,1099992.0,1.0,52.0,2.0,0,0.09091064298649444,1163,2010,10,26,104520.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
58.0,100000.0,350004.0,1.0,36.0,2.0,3,0.28571102044548063,1372,2010,3,31,72360.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
58.0,120000.96,500004.0,1.0,24.0,0.0,1,0.24000000000000002,1890,2008,10,29,48192.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
84.0,197012.72,549996.0,2.0,45.0,0.0,1,0.358207550600368,537,2012,7,13,90540.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,100000.0,2100000.0,1.0,35.0,2.0,3,0.047619047619047616,1331,2010,5,11,70350.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,200000.0,1380000.0,1.0,23.0,0.0,2,0.14492753623188406,1498,2009,11,25,46207.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
68.0,100514.82,1299996.0,1.0,36.0,1.0,3,0.07731933021332374,1007,2011,3,31,72396.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,200000.0,499992.0,1.0,21.0,0.0,0,0.4000064001024016,824,2011,9,30,42231.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100199.2,549996.0,1.0,52.0,0.0,0,0.18218168859409886,1916,2008,10,3,104416.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,150000.0,549996.0,6.0,72.0,3.0,0,0.27272925621277244,768,2011,11,25,144792.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,123605.52,499992.0,2.0,45.0,1.0,3,0.24721499543992706,230,2013,5,16,90585.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
22.0,100000.0,300000.0,1.0,22.0,0.0,1,0.3333333333333333,1447,2010,1,15,44220.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
34.0,200000.0,549996.0,6.0,60.0,3.0,1,0.3636390082836966,1212,2010,9,7,120600.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
32.0,300000.43,4500000.0,1.0,40.0,3.0,2,0.06666676222222222,642,2012,3,30,80480.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,199996.0,800004.0,1.0,35.0,2.0,0,0.24999375003124985,1462,2009,12,31,70315.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
12.0,250000.0,549996.0,1.0,53.0,0.0,1,0.4545487603546208,1622,2009,7,24,106477.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
55.0,100000.8,450000.0,1.0,28.0,1.0,1,0.222224,1794,2009,2,2,56252.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
36.0,100000.0,549996.0,6.0,59.0,2.0,0,0.1818195041418483,1437,2010,1,25,118590.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,102000.0,20000004.0,1.0,41.0,1.0,0,0.005099998980000204,1783,2009,2,13,82369.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
76.0,281442.64,950004.0,1.0,27.0,0.0,1,0.29625416314036573,1028,2011,3,10,54297.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094
32.0,800006.4,1500000.0,1.0,53.0,1.0,3,0.5333376,1708,2009,4,29,106477.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
27.0,100000.0,1047516.0,1.0,46.0,2.0,2,0.09546393563439604,1251,2010,7,30,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,300000.0,1.0,41.0,3.0,0,0.3333333333333333,1878,2008,11,10,82328.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,180000.12,549996.0,6.0,61.0,2.0,3,0.3272753256387319,219,2013,5,27,122793.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,206190.13,349992.0,1.0,64.0,2.0,3,0.5891281229285241,380,2012,12,17,128768.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,199998.48,799992.0,2.0,51.0,0.0,0,0.25000060000600005,463,2012,9,25,102612.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
68.0,100000.0,1200000.0,1.0,25.0,0.0,1,0.08333333333333333,1372,2010,3,31,50250.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
35.0,100000.0,800004.0,1.0,45.0,2.0,1,0.12499937500312498,1573,2009,9,11,90405.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,100000.0,549996.0,1.0,43.0,0.0,1,0.1818195041418483,1132,2010,11,26,86430.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,549996.0,6.0,62.0,0.0,0,0.1818195041418483,1342,2010,4,30,124620.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,999996.0,2.0,40.0,2.0,0,0.1000004000016,366,2012,12,31,80480.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,500003.88,2880000.0,1.0,51.0,1.0,0,0.17361245833333333,1007,2011,3,31,102561.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
65.0,100514.7,600000.0,1.0,40.0,3.0,3,0.1675245,1080,2011,1,17,80440.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
58.0,132882.4,1200000.0,1.0,46.0,2.0,0,0.11073533333333332,733,2011,12,30,92506.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,300000.0,399996.0,1.0,23.0,0.0,0,0.7500075000750007,335,2013,1,31,46299.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
35.0,100000.0,399996.0,1.0,49.0,2.0,0,0.25000250002500024,1548,2009,10,6,98441.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,206180.06,549996.0,4.0,52.0,1.0,3,0.3748755627313653,44,2013,11,18,104676.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,150000.0,799992.0,1.0,63.0,2.0,0,0.18750187501875018,377,2012,12,20,126756.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,125000.0,549996.0,6.0,78.0,1.0,0,0.2272743801773104,1253,2010,7,28,156780.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,999996.0,1.0,41.0,1.0,1,0.1000004000016,1372,2010,3,31,82410.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,195837.72,549996.0,4.0,61.0,1.0,3,0.3560711714267013,261,2013,4,15,122793.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
32.0,101017.07,3000000.0,1.0,40.0,3.0,2,0.03367235666666667,881,2011,8,4,80440.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,200000.0,699996.0,1.0,42.0,2.0,1,0.2857159183766764,1603,2009,8,12,84378.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,100000.0,549996.0,1.0,13.0,0.0,1,0.1818195041418483,1435,2010,1,27,26130.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,2499996.0,1.0,40.0,1.0,1,0.0400000640001024,377,2012,12,20,80480.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
100.0,149999.88,549996.0,6.0,82.0,0.0,3,0.2727290380293675,378,2012,12,19,164984.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,500000.0,600000.0,1.0,62.0,3.0,1,0.8333333333333334,488,2012,8,31,124744.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,500004.0,1.0,67.0,1.0,0,0.1999984000127999,1738,2009,3,30,134603.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
32.0,147759.46,549996.0,6.0,66.0,2.0,2,0.26865551749467265,532,2012,7,18,132792.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
38.0,100000.0,399996.0,1.0,56.0,2.0,1,0.25000250002500024,1252,2010,7,29,112560.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
23.0,103000.0,249996.0,5.0,56.0,3.0,1,0.4120065921054737,1469,2009,12,24,112504.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,125811.01,600000.0,2.0,53.0,0.0,0,0.20968501666666667,709,2012,1,23,106636.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
86.0,135569.25,549996.0,1.0,40.0,0.0,1,0.24649133811882268,1041,2011,2,25,80440.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
47.0,240001.92,500004.0,1.0,37.0,2.0,2,0.48000000000000004,1587,2009,8,28,74333.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
27.0,100000.0,549996.0,6.0,63.0,1.0,3,0.1818195041418483,1302,2010,6,9,126630.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,108000.84,549996.0,1.0,29.0,2.0,1,0.19636659175703094,2151,2008,2,11,58232.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
22.0,100000.42,267396.0,2.0,21.0,0.0,1,0.3739787431375189,197,2013,6,18,42273.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
61.0,200000.0,800004.0,1.0,33.0,3.0,2,0.24999875000624996,1219,2010,8,31,66330.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
9.0,103800.0,549996.0,1.0,56.0,0.0,1,0.18872864529923855,1450,2010,1,12,112560.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
36.0,100000.0,24000000.0,1.0,39.0,2.0,1,0.004166666666666667,2506,2007,2,21,78273.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,180000.0,549996.0,1.0,42.0,0.0,1,0.32727510745532695,1433,2010,1,29,84420.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,300002.4,349992.0,2.0,57.0,2.0,0,0.857169306727011,355,2013,1,11,114741.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
37.0,199980.0,800004.0,1.0,48.0,2.0,1,0.24997375013124934,1769,2009,2,27,96432.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,150001.08,900000.0,2.0,35.0,1.0,1,0.16666786666666666,124,2013,8,30,70455.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
28.0,100000.0,549996.0,6.0,68.0,2.0,3,0.1818195041418483,1373,2010,3,30,136680.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
30.0,400000.0,500004.0,1.0,64.0,3.0,0,0.7999936000511996,1237,2010,8,13,128640.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,300002.4,900000.0,2.0,77.0,0.0,3,0.333336,551,2012,6,29,154924.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,123703.56,499992.0,1.0,42.0,2.0,3,0.24741107857725722,276,2013,3,31,84546.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,310006.97,1500000.0,1.0,53.0,2.0,3,0.20667131333333333,156,2013,7,29,106689.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,100000.0,549996.0,1.0,68.0,0.0,0,0.1818195041418483,1888,2008,10,31,136544.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
92.0,103192.63,549996.0,6.0,84.0,0.0,1,0.1876243281769322,215,2013,5,31,169092.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,124829.4,300000.0,2.0,40.0,0.0,3,0.41609799999999997,106,2013,9,17,80520.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,100000.0,350004.0,1.0,40.0,2.0,2,0.28571102044548063,1995,2008,7,16,80320.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
72.0,149999.86,549996.0,6.0,64.0,0.0,2,0.27272900166546665,42,2013,11,20,128832.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,199999.52,549996.0,6.0,52.0,3.0,1,0.36363813555007674,84,2013,10,9,104676.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
12.0,150000.0,500004.0,1.0,37.0,2.0,0,0.29999760001919984,1539,2009,10,15,74333.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.8,384180.0,2.0,33.0,3.0,1,0.26029673590504454,750,2011,12,13,66363.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
27.0,100000.0,3099996.0,1.0,38.0,2.0,0,0.032258106139491795,1388,2010,3,15,76380.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
30.0,100000.0,549996.0,4.0,64.0,2.0,3,0.1818195041418483,1219,2010,8,31,128640.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,125000.0,600000.0,1.0,41.0,2.0,0,0.20833333333333334,1689,2009,5,18,82369.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
41.0,180001.44,699996.0,1.0,44.0,2.0,1,0.2571463836936211,1738,2009,3,30,88396.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,150000.0,399996.0,1.0,43.0,3.0,2,0.37500375003750036,531,2012,7,19,86516.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
87.0,169999.93,600000.0,1.0,49.0,0.0,2,0.28333321666666667,317,2013,2,18,98637.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,179398.38,549996.0,6.0,79.0,1.0,3,0.3261812449545088,216,2013,5,30,159027.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
35.0,140000.0,699996.0,1.0,55.0,1.0,1,0.20000114286367351,1315,2010,5,27,110550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
44.0,141206.0,484992.0,1.0,50.0,3.0,2,0.29115119424650304,1374,2010,3,29,100500.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,119999.88,500004.0,1.0,18.0,0.0,0,0.23999784001727986,1678,2009,5,29,36162.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
27.0,150001.2,399996.0,1.0,21.0,0.0,1,0.3750067500675007,1374,2010,3,29,42210.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
44.0,100000.0,549996.0,4.0,40.0,3.0,0,0.1818195041418483,1871,2008,11,17,80320.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
47.0,1000000.0,6442920.0,1.0,37.0,3.0,1,0.15520912878011833,2046,2008,5,26,74296.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
92.0,200000.13,999996.0,2.0,45.0,0.0,1,0.20000093000372002,131,2013,8,23,90585.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
71.0,123707.88,600000.0,2.0,34.0,2.0,1,0.2061798,309,2013,2,26,68442.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,100000.0,549996.0,4.0,20.0,0.0,0,0.1818195041418483,1835,2008,12,23,40160.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
45.0,150000.0,699996.0,1.0,39.0,3.0,3,0.21428693878250732,1896,2008,10,23,78312.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,125722.96,699996.0,2.0,58.0,3.0,3,0.1796052548871708,310,2013,2,25,116754.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
17.0,120000.68,399996.0,2.0,48.0,1.0,3,0.30000470004700047,203,2013,6,12,96624.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094
12.0,200000.0,5494176.0,1.0,56.0,0.0,0,0.03640218296610811,680,2012,2,21,112672.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
47.0,150000.0,600000.0,1.0,47.0,3.0,0,0.25,1219,2010,8,31,94470.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,700000.0,1500000.0,2.0,53.0,0.0,2,0.4666666666666667,307,2013,2,28,106689.0,0.9988347,-1.1609448,-0.628458,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,399996.0,5.0,46.0,3.0,1,0.25000250002500024,384,2012,12,13,92552.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,500000.0,99996.0,2.0,48.0,0.0,2,5.00020000800032,642,2012,3,30,96576.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,120000.96,999996.0,1.0,30.0,0.0,1,0.12000144000576003,1097,2010,12,31,60300.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
50.0,140000.29,300000.0,2.0,55.0,2.0,2,0.4666676333333334,155,2013,7,30,110715.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
102.0,144449.28,549996.0,1.0,29.0,0.0,0,0.26263696463247005,980,2011,4,27,58319.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
69.0,100000.19,549996.0,4.0,56.0,0.0,2,0.18181984959890618,2002,2008,7,9,112448.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,599999.99,3499992.0,1.0,59.0,1.0,2,0.17142896040905237,642,2012,3,30,118708.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.99,999996.0,1.0,60.0,2.0,3,0.10000139000556003,1132,2010,11,26,120600.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
27.0,153515.44,999996.0,2.0,49.0,1.0,1,0.15351605406421626,310,2013,2,25,98637.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,850000.06,1012428.0,2.0,63.0,3.0,1,0.8395659345652234,646,2012,3,26,126756.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
