MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,START_YEAR,START_MONTH,START_DAY,MEMBER_MARITAL_STATUS_D,MEMBER_MARITAL_STATUS_M,MEMBER_MARITAL_STATUS_S,MEMBER_MARITAL_STATUS_Unknown,MEMBER_MARITAL_STATUS_W,MEMBER_GENDER_F,MEMBER_GENDER_M,MEMBER_GENDER_Unknown,MEMBERSHIP_PACKAGE_TYPE-A,MEMBERSHIP_PACKAGE_TYPE-B,PAYMENT_MODE_ANNUAL,PAYMENT_MODE_MONTHLY,PAYMENT_MODE_QUARTERLY,PAYMENT_MODE_SEMI-ANNUAL,PAYMENT_MODE_SINGLE-PREMIUM
38.0,151508.0,500004.0,1.0,57.0,1.0,2,0.3030135758913929,2010,8,6,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,500000.0,600000.0,1.0,25.0,0.0,2,0.8333333333333334,2013,3,31,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
16.0,100000.0,249996.0,1.0,59.0,2.0,0,0.4000064001024016,2009,2,9,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,450000.0,1.0,45.0,2.0,2,0.2222222222222222,2012,3,21,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,100000.0,350004.0,1.0,46.0,1.0,0,0.28571102044548063,2010,12,14,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
22.0,100000.0,399996.0,1.0,30.0,3.0,1,0.25000250002500024,2008,12,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,100000.0,499992.0,1.0,25.0,0.0,1,0.2000032000512008,2008,5,6,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,143999.88,350004.0,1.0,57.0,2.0,0,0.4114235265882676,2008,2,26,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
43.0,1000000.0,6000000.0,1.0,42.0,2.0,0,0.16666666666666666,2008,1,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
92.0,200000.13,999996.0,2.0,45.0,0.0,1,0.20000093000372002,2013,8,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,107000.0,499992.0,2.0,27.0,3.0,0,0.21400342405478487,2013,2,28,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
47.0,129699.86,600000.0,1.0,57.0,1.0,0,0.21616643333333332,2013,10,11,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
17.0,100000.0,15000000.0,1.0,54.0,1.0,3,0.006666666666666667,2008,9,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,123704.76,549996.0,6.0,71.0,3.0,3,0.2249193812318635,2013,3,11,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
88.0,299999.67,600000.0,2.0,53.0,0.0,3,0.49999944999999996,2013,1,17,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.0,800004.0,1.0,48.0,3.0,1,0.12499937500312498,2010,3,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.99,500004.0,1.0,57.0,3.0,2,0.20000037999696005,2011,1,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
27.0,173980.92,300000.0,2.0,57.0,3.0,3,0.5799364,2013,9,6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
22.0,1199999.88,185004.0,1.0,29.0,3.0,0,6.486345592527728,2009,5,4,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
14.0,172000.0,720000.0,1.0,71.0,3.0,2,0.2388888888888889,2009,6,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
36.0,180001.44,480000.0,1.0,54.0,1.0,3,0.37500300000000003,2010,3,22,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
12.0,360000.0,600000.0,1.0,60.0,0.0,1,0.6,2012,10,29,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
17.0,166158.24,549996.0,6.0,64.0,2.0,3,0.3021080880588222,2013,4,18,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
38.0,100000.0,750000.0,1.0,51.0,3.0,1,0.13333333333333333,2010,5,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,203099.96,2000004.0,1.0,51.0,1.0,2,0.1015497769004462,2010,11,30,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
27.0,115000.0,289992.0,1.0,28.0,0.0,3,0.396562663797622,2010,3,31,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
27.0,100000.8,800004.0,1.0,39.0,0.0,0,0.12500037499812502,2010,2,18,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
17.0,103090.58,499992.0,1.0,26.0,0.0,3,0.2061844589513432,2013,1,10,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
44.0,101350.0,549996.0,1.0,45.0,3.0,1,0.18427406744776326,2010,8,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,100000.0,249996.0,1.0,39.0,1.0,0,0.4000064001024016,2009,4,13,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,100000.0,549996.0,1.0,45.0,3.0,0,0.1818195041418483,2009,9,30,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12.0,596000.0,999996.0,1.0,30.0,0.0,0,0.5960023840095361,2013,2,27,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
82.0,110000.08,499992.0,2.0,52.0,0.0,2,0.22000368005888093,2013,8,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
84.0,200000.08,549996.0,6.0,73.0,0.0,1,0.3636391537392999,2013,10,23,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
68.0,100000.0,339996.0,1.0,24.0,3.0,0,0.2941211073071448,2010,3,18,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
52.0,125000.0,206040.0,1.0,42.0,3.0,1,0.6066783148903125,2010,8,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,400000.0,999996.0,1.0,60.0,0.0,1,0.4000016000064,2011,8,30,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
12.0,110000.0,549996.0,1.0,48.0,3.0,1,0.20000145455603313,2007,2,15,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22.0,101550.01,249996.0,1.0,26.0,0.0,3,0.40620653930462886,2012,9,25,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
61.0,101873.52,799992.0,2.0,43.0,3.0,2,0.12734317343173432,2013,9,30,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
81.0,200000.5,399996.0,1.0,61.0,0.0,3,0.5000062500625007,2013,3,31,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,100164.16,549996.0,1.0,51.0,0.0,0,0.18211797903984756,2009,5,29,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
17.0,123707.52,499992.0,1.0,53.0,2.0,2,0.24741899870397926,2013,8,27,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
23.0,100000.0,300000.0,1.0,61.0,1.0,3,0.3333333333333333,2009,11,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
17.0,130014.36,999996.0,1.0,48.0,0.0,3,0.13001488005952025,2012,7,20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
40.0,200000.0,500004.0,1.0,54.0,0.0,1,0.3999968000255998,2010,6,21,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
46.0,100000.0,290004.0,1.0,39.0,3.0,0,0.34482283002993064,2008,1,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,140103.12,549996.0,6.0,68.0,3.0,3,0.2547347980712587,2013,2,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
75.0,100514.82,600000.0,1.0,28.0,2.0,3,0.1675247,2011,3,21,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
93.0,160383.12,2199996.0,1.0,44.0,0.0,0,0.07290155073009223,2013,8,30,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
41.0,105000.0,350004.0,1.0,53.0,1.0,1,0.29999657146775466,2010,8,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
22.0,178000.36,499992.0,2.0,81.0,0.0,1,0.3560064161026576,2013,10,25,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,100000.0,549996.0,6.0,69.0,1.0,3,0.1818195041418483,2012,5,28,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,2473380.0,1.0,59.0,0.0,1,0.04043050400666295,2012,3,14,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
12.0,100002.0,800004.0,1.0,58.0,3.0,0,0.12500187499062504,2010,11,18,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
67.0,130998.94,549996.0,6.0,65.0,0.0,3,0.23818162313907737,2012,6,29,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,102000.0,399996.0,1.0,47.0,1.0,0,0.25500255002550026,2008,7,28,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12.0,100001.76,399996.0,1.0,53.0,2.0,1,0.25000690006900067,2010,11,29,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
27.0,156177.12,549996.0,6.0,68.0,0.0,3,0.2839604651670194,2013,7,9,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12.0,350002.8,549996.0,6.0,77.0,1.0,0,0.636373355442585,2013,8,30,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
17.0,123849.7,999996.0,2.0,56.0,0.0,1,0.1238501954007816,2013,6,25,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
76.0,100514.82,800004.0,1.0,27.0,0.0,3,0.12564289678551607,2011,3,21,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
50.0,200000.0,180000.0,1.0,45.0,1.0,2,1.1111111111111112,2010,8,30,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
17.0,268833.12,399996.0,2.0,67.0,1.0,2,0.6720895208952089,2012,6,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
42.0,100000.8,549996.0,4.0,42.0,2.0,1,0.18182095869788145,2008,8,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
22.0,100000.0,540000.0,1.0,48.0,1.0,1,0.18518518518518517,2009,12,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,150000.0,799992.0,1.0,27.0,2.0,0,0.18750187501875018,2011,3,18,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
45.0,200000.0,2000004.0,1.0,50.0,1.0,0,0.0999998000004,2010,9,7,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
27.0,125000.0,500004.0,1.0,49.0,1.0,2,0.24999800001599987,2010,1,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,100000.0,549996.0,1.0,36.0,0.0,2,0.1818195041418483,2009,8,11,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
64.0,100000.56,349992.0,1.0,40.0,1.0,0,0.2857224165123774,2012,8,31,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
44.0,394700.0,999996.0,1.0,50.0,1.0,2,0.39470157880631523,2010,5,12,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,112228.15,159996.0,1.0,29.0,1.0,3,0.7014434735868397,2013,5,24,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
41.0,150000.0,609996.0,1.0,44.0,3.0,1,0.24590325182460213,2008,9,5,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
19.0,100000.0,800004.0,1.0,75.0,3.0,0,0.12499937500312498,2010,6,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,120000.96,450000.0,1.0,46.0,3.0,1,0.26666880000000004,2008,1,31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
61.0,100000.0,600000.0,1.0,22.0,0.0,1,0.16666666666666666,2008,8,29,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
29.0,100516.24,650004.0,1.0,36.0,1.0,1,0.154639417603584,2011,3,30,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
49.0,118207.7,549996.0,6.0,55.0,3.0,0,0.21492465399748362,2012,10,25,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
17.0,111570.96,549996.0,1.0,48.0,0.0,0,0.20285776623829993,2010,10,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,111113.22,549996.0,6.0,61.0,3.0,0,0.20202550564004101,2011,3,30,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,399996.0,2.0,37.0,3.0,1,0.25000250002500024,2013,3,19,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,151151.0,499992.0,2.0,39.0,3.0,0,0.30230683690939053,2012,12,31,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
69.0,100000.11,499992.0,1.0,35.0,3.0,1,0.20000342005472088,2011,12,21,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
33.0,106668.0,549996.0,6.0,61.0,1.0,3,0.19394322867802674,2010,5,28,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17.0,555486.62,2299992.0,1.0,37.0,0.0,3,0.24151676179743234,2011,12,30,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
17.0,132000.0,499992.0,2.0,60.0,2.0,3,0.26400422406758506,2013,1,31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
25.0,117720.0,2400000.0,1.0,40.0,0.0,1,0.04905,2012,6,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
27.0,120000.96,549996.0,1.0,39.0,2.0,1,0.21818515043745773,2010,3,31,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
12.0,100000.0,549996.0,1.0,50.0,0.0,0,0.1818195041418483,2010,1,21,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
17.0,123711.6,549996.0,6.0,69.0,3.0,3,0.2249318176859468,2013,7,18,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
22.0,123707.88,999996.0,1.0,49.0,1.0,3,0.12370837483349933,2013,9,26,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
17.0,150000.16,999996.0,1.0,56.0,0.0,0,0.15000076000304002,2013,1,25,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
17.0,124198.92,1200000.0,1.0,50.0,2.0,3,0.1034991,2013,3,11,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
12.0,250000.0,549996.0,4.0,69.0,0.0,3,0.4545487603546208,2012,2,29,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
12.0,100000.0,99996.0,2.0,27.0,0.0,2,1.000040001600064,2012,8,9,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
41.0,200000.0,800004.0,1.0,44.0,3.0,3,0.24999875000624996,2008,9,18,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,210000.0,2.0,39.0,3.0,1,0.47619047619047616,2013,3,14,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
61.0,100000.0,200004.0,1.0,33.0,3.0,2,0.499990000199996,2010,8,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
27.0,150000.0,450000.0,1.0,37.0,1.0,0,0.3333333333333333,2010,1,18,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,400000.0,549996.0,1.0,50.0,0.0,2,0.7272780165673932,2010,12,30,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
76.0,120000.43,1800000.0,1.0,34.0,1.0,0,0.06666690555555556,2013,10,11,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,151000.0,300000.0,5.0,43.0,2.0,1,0.5033333333333333,2009,12,21,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,123693.0,199992.0,2.0,53.0,3.0,2,0.6184897395895835,2013,11,26,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
27.0,251160.0,600000.0,1.0,53.0,3.0,3,0.4186,2013,4,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
49.0,100000.0,120000.0,1.0,36.0,1.0,0,0.8333333333333334,2009,3,31,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
12.0,150001.08,1500000.0,1.0,51.0,2.0,1,0.10000071999999999,2011,9,30,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
90.0,119999.64,1044000.0,1.0,44.0,0.0,2,0.11494218390804598,2013,3,26,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12.0,150001.2,600000.0,1.0,30.0,1.0,2,0.250002,2012,3,21,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
12.0,100000.0,350004.0,1.0,48.0,3.0,0,0.28571102044548063,2009,7,17,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,100008.0,300000.0,1.0,29.0,1.0,2,0.33336,2009,3,31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
61.0,100000.0,336000.0,1.0,22.0,3.0,0,0.2976190476190476,2008,3,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,120000.96,999996.0,5.0,48.0,1.0,2,0.12000144000576003,2008,12,15,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
96.0,201029.4,549996.0,1.0,33.0,0.0,2,0.36551065825933277,2011,5,30,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,151494.32,999996.0,2.0,64.0,2.0,2,0.15149492597970393,2012,12,13,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
22.0,103090.2,1999992.0,1.0,30.0,1.0,3,0.05154530618122472,2013,8,29,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
17.0,206185.2,499992.0,1.0,25.0,0.0,3,0.41237699803196853,2013,2,26,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
17.0,100000.0,500004.0,1.0,41.0,2.0,0,0.1999984000127999,2008,11,11,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12.0,135000.0,399996.0,1.0,51.0,1.0,1,0.33750337503375033,2012,12,14,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,111778.92,499992.0,1.0,53.0,0.0,3,0.2235614169826717,2013,8,21,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
17.0,100000.0,800004.0,1.0,39.0,1.0,1,0.12499937500312498,2008,7,16,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,500000.0,161220.0,1.0,36.0,1.0,1,3.1013521895546456,2009,9,16,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
74.0,100482.0,768000.0,1.0,29.0,2.0,1,0.1308359375,2012,4,23,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
58.0,100000.0,549996.0,1.0,49.0,0.0,0,0.1818195041418483,2009,10,30,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22.0,100000.0,399996.0,1.0,36.0,2.0,1,0.25000250002500024,2009,3,17,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
22.0,120071.76,499992.0,2.0,57.0,0.0,0,0.2401473623577977,2012,10,31,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
12.0,100000.0,300000.0,1.0,59.0,2.0,1,0.3333333333333333,2009,3,20,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
12.0,100000.0,3499992.0,1.0,69.0,2.0,3,0.02857149387770029,2013,3,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,200004.0,1.0,29.0,0.0,0,0.499990000199996,2010,12,22,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
39.0,100000.0,249996.0,1.0,40.0,1.0,1,0.4000064001024016,2009,10,26,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
17.0,1237075.08,2935572.0,1.0,55.0,0.0,3,0.42140852958128777,2013,9,16,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
70.0,150000.07,549996.0,6.0,61.0,3.0,3,0.2727293834864254,2013,6,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
47.0,250000.0,549996.0,1.0,62.0,1.0,3,0.4545487603546208,2008,9,11,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
12.0,100026.81,499992.0,2.0,63.0,0.0,1,0.20005682090913454,2011,10,24,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
32.0,106365.36,274992.0,1.0,50.0,3.0,0,0.3867943794728574,2012,11,30,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
12.0,199999.99,1999992.0,1.0,69.0,1.0,2,0.10000039500158,2012,3,27,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,149299.96,450000.0,1.0,51.0,1.0,0,0.33177768888888887,2012,2,14,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
64.0,100000.19,549996.0,4.0,38.0,0.0,2,0.18181984959890618,2008,3,31,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
17.0,100000.0,549996.0,4.0,35.0,1.0,1,0.1818195041418483,2007,12,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9.0,100000.0,549996.0,6.0,64.0,3.0,2,0.1818195041418483,2009,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,150000.0,499992.0,1.0,40.0,3.0,1,0.30000480007680125,2013,3,31,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
51.0,149999.76,549996.0,6.0,83.0,2.0,3,0.27272881984596253,2013,2,25,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
72.0,255999.91,549996.0,6.0,64.0,2.0,0,0.46545776696557795,2012,12,24,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
17.0,100000.0,549996.0,4.0,19.0,0.0,0,0.1818195041418483,2008,9,22,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
17.0,100000.0,549996.0,1.0,39.0,0.0,0,0.1818195041418483,2008,7,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
17.0,102000.0,300000.0,1.0,29.0,0.0,0,0.34,2008,3,24,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
17.0,100000.0,500004.0,1.0,45.0,2.0,0,0.1999984000127999,2008,8,8,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,107811.52,6000000.0,5.0,50.0,3.0,2,0.017968586666666668,2013,3,22,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
43.0,100000.0,1200000.0,1.0,42.0,1.0,0,0.08333333333333333,2009,1,13,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
27.0,150003.0,500004.0,1.0,35.0,2.0,0,0.30000359997120024,2010,1,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
17.0,197012.39,1500000.0,2.0,52.0,1.0,1,0.13134159333333334,2012,11,30,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
12.0,300000.0,999996.0,1.0,72.0,0.0,0,0.3000012000048,2013,8,28,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,1299996.0,1.0,39.0,3.0,1,0.07692331361019572,2010,8,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
68.0,200000.5,349992.0,2.0,58.0,2.0,3,0.5714430615556927,2013,3,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
12.0,100000.0,549996.0,1.0,55.0,0.0,2,0.1818195041418483,2009,6,30,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
29.0,201000.0,750000.0,1.0,66.0,3.0,1,0.268,2010,2,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,600000.0,1.0,37.0,0.0,2,0.16666666666666666,2011,4,13,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
17.0,244763.76,3999996.0,1.0,41.0,3.0,3,0.061191001191001196,2012,12,17,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
32.0,116400.67,1200000.0,1.0,65.0,0.0,0,0.09700055833333333,2012,9,24,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
27.0,100000.0,349992.0,1.0,57.0,3.0,3,0.28572081647580516,2009,10,22,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
27.0,100000.0,600000.0,1.0,38.0,2.0,0,0.16666666666666666,2010,8,12,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
30.0,1800000.0,2799996.0,1.0,64.0,2.0,1,0.6428580612258018,2010,3,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
32.0,138837.49,999996.0,1.0,48.0,0.0,0,0.1388380453521814,2012,12,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
29.0,100000.0,300000.0,1.0,56.0,0.0,0,0.3333333333333333,2008,6,23,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
12.0,499999.99,3251520.0,2.0,51.0,2.0,1,0.15377423174392285,2012,3,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
59.0,300000.0,999996.0,1.0,35.0,0.0,1,0.3000012000048,2010,2,22,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
17.0,103118.76,549996.0,6.0,66.0,1.0,3,0.1874900181092226,2013,5,22,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
19.0,120000.0,549996.0,6.0,75.0,1.0,3,0.21818340497021796,2010,5,19,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
38.0,200000.0,320004.0,1.0,57.0,1.0,0,0.6249921875976551,2010,4,29,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12.0,999999.99,1500000.0,2.0,68.0,1.0,1,0.66666666,2012,3,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,100000.0,799992.0,2.0,49.0,0.0,2,0.12500125001250012,2012,2,15,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
61.0,124999.94,399996.0,1.0,48.0,1.0,2,0.31250297502975033,2013,6,28,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
12.0,100000.8,499992.0,1.0,55.0,3.0,2,0.20000480007680124,2012,5,31,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,199998.0,500004.0,5.0,28.0,3.0,0,0.3999928000575995,2008,8,29,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
12.0,100000.0,350004.0,5.0,19.0,0.0,0,0.28571102044548063,2009,3,16,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
27.0,100000.0,240000.0,1.0,25.0,0.0,0,0.4166666666666667,2007,11,30,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
92.0,122991.24,549996.0,1.0,43.0,0.0,0,0.2236220627059106,2013,11,11,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
17.0,180000.0,999996.0,1.0,43.0,2.0,0,0.18000072000288,2009,10,30,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
12.0,200000.0,1699992.0,2.0,26.0,0.0,2,0.11764761245935275,2012,3,30,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
12.0,200001.6,1200000.0,1.0,48.0,2.0,1,0.166668,2013,6,27,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12.0,100001.76,999996.0,1.0,51.0,1.0,1,0.10000216000864003,2011,1,7,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
17.0,100000.0,999996.0,1.0,41.0,1.0,2,0.1000004000016,2010,1,29,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
45.0,125000.0,209448.0,1.0,49.0,1.0,1,0.59680684465834,2010,8,31,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
